,0,1,2,3,4,5,6
70,-1.625,-0.625,1.7,0,0.276988607,0.037076497,0
71,-66.6,-39.925,45.56923077,-36.25384615,0.267612413,0.037729601,0
72,-2.285714286,0.571428571,76.33928571,-21.80357143,0.237607701,-0.112799665,0
73,0.877777778,0.644444444,8.625,6.2,0.177626109,-0.060529273,0
74,-12.85,-29.2,46.81818182,-28.01818182,0.158363542,-0.042355208,0
75,0.153846154,2.48951049,-7.589285714,7.857142857,0.233028685,-0.203416627,0
76,13.09615385,-53.55769231,98.125,-20.75,0.231323618,-0.201503906,0
77,-2.125,-1.5,43.23863636,-29.46590909,0.202459527,-0.00397602,0
78,-35.25,-33.25,4.013888889,3.375,0.188734809,-0.002007378,0
79,-33.85,-31.575,0.696428571,-2.821428571,0.266751953,-0.036470703,0
80,-0.233333333,-4.8,57.42857143,-20.42857143,0.084220226,-0.032600087,0
81,-2.55,-2.85,-0.533333333,0.2,0.175158767,0.027494705,0
82,-37.36111111,-16.08333333,23.08888889,-26.08888889,0.159274523,0.029411241,0
83,5.396825397,-0.095238095,-0.222222222,0.666666667,0.015036314,-0.009898582,0
84,37.31428571,12.02857143,-17.54545455,22.4040404,0.032547061,-0.00168843,0
85,-10.7,1,15.21212121,-23.4040404,0.164775781,0.046580469,0
86,-34.23333333,-12.04444444,0.666666667,0.111111111,0.160407986,0.007189236,0
87,11.9047619,-2.412698413,9.666666667,3.111111111,0.010453366,-0.015280141,0
88,-31.54166667,-18.55555556,1.142857143,-0.857142857,0.180762695,0.023526367,0
89,-0.583333333,-1.069444444,-3.571428571,-1,0.029936391,0.012466773,0
90,24.75,19.125,2,-0.428571429,0.03247895,0.008201606,0
91,-21.125,-20.125,3.714285714,0.857142857,0.157235243,0.012000868,0
92,0.513888889,2.069444444,-7,-1.875,0.031441949,0.023463433,0
93,18.27777778,19.05555556,0.857142857,1.446428571,0.052186391,0.009716773,0
94,-5.5,-6,7.857142857,0.285714286,0.15678125,0.00303125,0
95,-7.888888889,-12.61111111,6.857142857,-1.857142857,0.111386719,0.015644531,0
96,1.5,1.25,0.727272727,0.363636364,0.261921875,-0.127609375,0
97,-24,-33.52777778,84.63636364,-8.602272727,0.265698351,-0.124496962,0
98,4.373737374,-51.36363636,-3.875,1.125,0.181291233,-0.134294705,0
99,-1.318181818,1.863636364,29.75,-4.553571429,0.090469184,-0.047666469,0
100,-9.038461538,29.03846154,-9.409090909,-0.525974026,0.052350694,-0.023899306,0
101,16.16346154,-3.038461538,-0.545454545,0.363636364,0.098068743,-0.094800848,0
102,-25.54166667,-6.75,25.57954545,1.340909091,0.151515516,-0.070974718,0
103,0.583333333,-0.333333333,7.875,-21.625,0.003327908,-0.060090061,0
104,31.47619048,15.29761905,-35.3,28.875,0.038241175,-0.084349971,0
105,-0.892857143,-1.964285714,14.57272727,-2.318181818,0.176230221,-0.06377536,0
106,-35.39285714,-17.32142857,18.97727273,-26.18181818,0.151285807,-0.048343099,0
107,0.87012987,8.207792208,-9.625,23.25,0.01759902,-0.087830667,0
108,4.589285714,-51.55357143,-2.196428571,0.839285714,0.335058966,-0.168194382,0
109,-14.875,-18.04166667,103.7678571,-27.98214286,0.239995334,-0.077475369,0
110,4.047619048,-2.126984127,58.6,-42.5,0.277402151,-0.014971981,0
111,-52.07792208,-48.15584416,0.8,0.5,0.288367001,-0.007163132,0
112,1.142857143,-0.571428571,3.666666667,0.347222222,0.215981833,-0.11515098,0
113,-14.85714286,-45,63,-20.875,0.211982825,-0.107542845,0
114,-10.13636364,-15.33333333,-3.205357143,-1.419642857,0.154702836,-0.081885706,0
115,-4.454545455,-19.45454545,52.1875,-13.3125,0.091544863,-0.074254143,0
116,61.075,-89.675,175.0795455,7.238636364,0.324993815,-0.494527669,0
117,-60.77142857,79.94285714,-153.625,-6.625,0.057828472,-0.047234028,0
118,1.785714286,0.214285714,129.2857143,7.535714286,0.271967138,-0.452932416,0
119,53.3968254,-14.35714286,0.880952381,1.630952381,0.061484933,-0.285507254,0
120,-39,-13.22222222,-77.41666667,17.95833333,0.214431858,-0.18881033,0
121,-6.341880342,-0.854700855,9.65,-33.775,0.129035928,-0.279475357,0
122,54.85576923,0.326923077,19.23636364,16.03636364,0.160692074,-0.328902277,0
123,-62.625,-13.25,1.909090909,1.090909091,0.291713433,-0.209683051,0
124,-2.625,0.125,-2.474025974,-32.65584416,0.037207899,-0.265878038,0
125,63.73611111,33.20833333,-34.69642857,50.80357143,0.103044379,-0.326496636,0
126,-80.775,-25.75,1.5,0.285714286,0.24099056,0.175277669,0
127,-0.8,-0.355555556,72.1,-2.15,0.147059983,-0.154713455,0
128,2.166666667,1.666666667,9.5,3.666666667,0.012294054,-0.06026454,0
129,0.5,-0.75,80.5,-28,0.350781684,-0.013632378,0
130,-65.77272727,-20.11363636,-2.5,0.5,0.28634375,0.0374375,0
131,-82.27777778,18.77777778,-47,-19.66666667,0.03944266,0.263839361,0
132,0.166666667,0.166666667,-3.6,4.666666667,-0.091635995,0.035186921,0
133,-4.5,-1,11.81318681,-0.626373626,0.149931207,-0.029346137,0
134,-10.82142857,-18.53571429,26.57142857,-6.392857143,0.114209418,-0.020106988,0
135,0.25,0.5,2.857142857,-0.767857143,0.130325738,-0.056334418,0
136,-6.75,-27,29.85714286,-7.803571429,0.128841146,-0.054205729,0
137,-1.982142857,-3.446428571,3.048951049,-1.475524476,0.184673053,0.124276848,0
138,-63.875,-15.375,7.806818182,-30.53409091,0.167521376,0.129425673,0
139,-32.46031746,3.857142857,-0.333333333,1,0.027856709,0.078877914,0
140,-42.70512821,4.153846154,-19.5,-22.15,0.047007846,0.116061331,0
141,-0.625,-52.975,-139.2,14.65,-0.329687609,0.327431532,0
142,-22.72727273,81.14545455,-4.925,-0.025,-0.264409809,0.275223003,0
143,20.97727273,-37.46212121,27.875,-7.875,-0.161875434,0.106402265,0
144,2.964285714,0.303571429,2.428571429,0.428571429,-0.281066654,0.02555723,0
145,44.29545455,44.125,-63.32142857,43.71428571,-0.274347005,0.032274089,0
146,-7.025,35.075,-61.58333333,2.916666667,-0.135447591,0.129601237,0
147,1.990909091,4.254545455,64.11904762,-4.595238095,0.003936458,-0.004594792,0
148,2.242424242,-43.34343434,-30.71428571,4.714285714,-0.065505485,0.056238123,0
149,-4.25,-0.428571429,2.377622378,2.328671329,-0.197475384,0.0166485,0
150,31.96428571,43.14285714,-46.27272727,19.81818182,-0.222694661,0.01888737,0
151,-6.714285714,-1.142857143,-80.60714286,-1.166666667,-0.150385479,0.21975403,0
152,-2.6,0.4,5.375,1.767857143,-0.180167101,0.065746962,0
153,10.85714286,39.62857143,-56.28571429,24.71428571,-0.199071788,0.069764149,0
154,0.75,-0.5,-70.15,5.425,-0.172610026,0.150417318,0
155,2.571428571,2.30952381,-1.125,-0.5,-0.215863653,0.096240141,0
156,13.75,31.66666667,-52.75,23.35714286,-0.198145978,0.093012876,0
157,11.6969697,48.67676768,6.285714286,1.571428571,-0.182976225,0.09210624,0
158,-12.50649351,-42.5974026,-60.80952381,8.476190476,-0.04531396,0.033965159,0
159,-1.057142857,0.066666667,-8.511363636,0.522727273,-0.218255022,-3.52E-05,0
160,26.03333333,27.43333333,-30.53030303,26.39393939,-0.212163166,-0.008894936,0
161,1.428571429,-6.285714286,-3.75,2.25,-0.120159288,0.032480221,0
162,7.285714286,20.57142857,-32.625,8.625,-0.126412512,0.042945747,0
163,-1,-0.142857143,42.8,4.542857143,0.058883123,-0.107294333,0
164,1.426573427,-6.664335664,-0.390909091,0.172727273,0.112112334,0.322740885,0
165,-112.1538462,28.59615385,-61.15909091,-47.27272727,0.100474927,0.337298845,0
166,-0.272727273,0.909090909,0.857142857,0.571428571,-0.047413944,-0.361124882,0
167,98,-29.54545455,82.85714286,50,-0.048277975,-0.361555674,0
168,3,0.714285714,-3.569230769,0.407692308,-0.155346292,-0.175697855,0
169,64.42857143,0,18.8,45.9,-0.139151476,-0.176054377,0
170,11,54,-0.666666667,1.333333333,-0.204847078,0.107431568,0
171,-10.66666667,-38.5,-63.04166667,15.70833333,-0.051613571,0.03464945,0
172,-27.71428571,-10,-3.785714286,-1.446428571,0.1043422,0.055419209,0
173,4.571428571,-19.76190476,0,0.285714286,0.066882957,-0.060916522,0
174,2,1.857142857,8.303571429,-2.142857143,0.037320126,-0.020151972,0
175,-2.8,-2.8,-0.733333333,0.266666667,0.174611024,-0.001631163,0
176,-28.6,-25.05714286,28.1,-20.1,0.162357899,-0.003478038,0
177,3.142857143,0.428571429,-0.571428571,1,0.141211992,0.023918465,0
178,-34.94642857,-22.23214286,26.14285714,-26.57142857,0.152655692,0.027750558,0
179,1.033333333,2.2,-99.4047619,-30,-0.035519965,0.38502691,0
180,-103.0333333,48.13333333,85.9047619,-4,0.189648351,0.217671788,0
181,8,-58.5,-50.9047619,53.57142857,-0.189547164,0.095114294,0
182,102.8333333,52.16666667,1.571428571,-0.714285714,-0.328769387,0.233079572,0
183,-12.16666667,40.33333333,-60.55555556,-1.19047619,0.148792969,0.279925781,0
184,-85.83333333,-117.5333333,83.6984127,-56.52380952,0.287390336,0.125801794,0
185,81.5,108.45,64.3015873,-0.365079365,-0.276944184,0.212907378,0
186,-0.214285714,-0.964285714,-49,2.333333333,0.150182292,0.212994792,0
187,-72.53571429,-76.86904762,28.22222222,2.888888889,0.216268787,0.161810082,0
188,-1.125,-16.79166667,-111.1666667,54.5,-0.254296803,0.23059252,0
189,1.819444444,-1.236111111,53.41880342,48.81196581,-0.085198893,-0.301907878,0
190,83.38888889,28.77777778,0.388888889,-1.138888889,-0.270056472,-0.153862895,0
191,1,0.166666667,-0.5,2.708333333,0.168135561,-0.096773293,0
192,-2.761904762,-40.21428571,48.9,-13.93333333,0.166750434,-0.091726128,0
193,-30.5,-32.75,-2.027777778,1.069444444,0.169561415,0.019580946,0
194,5.178571429,-5.303571429,-8.097222222,-3.319444444,-0.00739822,0.032582248,0
195,20.19642857,38.42857143,0.5,1.125,0.016697483,0.034906188,0
196,-18.45833333,-37.5,2.708333333,-3.027777778,0.169261176,-0.000650933,0
197,14.83333333,37.625,-1.708333333,-2.347222222,0.02356684,0.036613715,0
198,2.4,-8.325,36.875,-12.70833333,0.166883247,-0.013312066,0
199,-19.65,-28.425,-10.07142857,0.547619048,0.127165538,0.026517101,0
200,-1,0,4,0,0.086001674,-0.171291853,0
201,24.1,-33.51428571,56.9,3.15,0.076328931,-0.167917721,0
202,-0.428571429,0.571428571,2.05,-3.475,0.158887835,-0.113874442,0
203,1.392857143,-41.8452381,64.5,-10.125,0.164220548,-0.119646639,0
204,6.428571429,9.885714286,2,6.4,-0.119580667,0.163215092,0
205,-34.66666667,23.06666667,-52.75,-0.75,-0.09241224,0.168189323,0
206,0,7.416666667,-7.75,3.916666667,-0.102887876,0.068375145,0
207,-1.25,-1.125,48.5,30.25,-0.038157661,-0.231936957,0
208,66.75,16.125,-53.925,13.575,-0.18538227,-0.124806098,0
209,1,-0.875,54.425,-46.825,0.134879232,-0.102220378,0
210,24,-9.857142857,-2.714285714,-2.446428571,-0.018400484,-0.071821243,0
211,1.571428571,0.428571429,15.71428571,-10.28571429,0.050386223,-0.028391679,0
212,-2,1,0.285714286,-1,0.191338759,-0.034930773,0
213,-26,-37.75,45.57142857,-25.71428571,0.187604384,-0.040071398,0
214,-3.875,2.8,1.4,0.4,0.067369466,-0.157601237,0
215,31.1,-30.6,48.675,7.5,0.059353559,-0.166966753,0
216,-8.784090909,-49.04545455,2.285714286,0.714285714,0.204585612,-0.106400716,0
217,4.370629371,30.16083916,23.92857143,-4.535714286,0.063117779,-0.033732363,0
218,1.467032967,1.813186813,19.35714286,-4.464285714,0.114836839,-0.055670974,0
219,-1.803571429,-12.42857143,4.017857143,1.464285714,0.105138641,-0.042428323,0
220,-0.839285714,13.71428571,-8.125,-1.25,0.061070638,-0.016068034,0
221,-0.214285714,-0.785714286,-12.75,4,0.105221788,-0.053042721,0
222,1.357142857,-11.64285714,14.375,-2.125,0.113463542,-0.060174851,0
223,1.428571429,-0.142857143,-3.517857143,-3.803571429,0.074460875,-0.025053633,0
224,-3.071428571,11,-10.65714286,2.028571429,0.092181858,-0.032846044,0
225,-1.007936508,-4.698412698,20.3,2.025,0.117669147,-0.064518353,0
226,8.2,-2.175,-0.166666667,-0.333333333,0.05305651,-0.067154427,0
227,9.5,-18.625,30.86666667,-13.73333333,0.079392795,-0.054474392,0
228,-34.28571429,-6,60.775,-28.55,0.212135603,-0.062032924,0
229,-0.666666667,2.966666667,13.13333333,1,0.182787066,-0.025423872,0
230,-32.33333333,-59.16666667,27.16666667,-21,0.165801071,-0.01514945,0
231,-0.904761905,-12.57142857,57.625,1.5,0.108446615,-0.151123698,0
232,4.426573427,0.293706294,5.9,0.071428571,-0.108631644,-0.079572149,0
233,42.85227273,11.84090909,-8.875,21.80357143,-0.103122909,-0.06609521,0
234,4.833333333,0.133333333,-41.76388889,29.98611111,-0.205402488,-0.004595197,0
235,32.875,35.2,5.763888889,-2.736111111,-0.191954601,0.004459462,0
236,-0.8,-0.4,-64,-38.71428571,0.034820052,0.293265365,0
237,-78.22857143,-17.77142857,0.571428571,-1.285714286,0.211292969,0.155675781,0
238,2.044444444,3.255555556,-45.66666667,2.357142857,-0.110497656,0.095728906,0
239,1.4,0.066666667,-66.28571429,11.28571429,-0.139107494,0.147858652,0
240,2.571428571,0.428571429,-0.2,-7,-0.065754154,-0.407612413,0
241,112.6623377,-31.33766234,97.06666667,50.56666667,-0.039766307,-0.417137959,0
242,1.972222222,2.611111111,76.14545455,15.8,0.048016445,-0.241727479,0
243,50.5530303,2.136363636,-57.225,10.2,-0.090318793,-0.128502387,0
244,-58.13636364,-42.13636364,0.375,0.375,0.156813723,-0.114887271,0
245,62.5,41.5,-17.08333333,3.791666667,-0.139603299,-0.121243924,0
246,0.615384615,0.384615385,70.08333333,-47.66666667,0.185894531,-0.119613281,0
247,-0.142857143,0,58,-1.2,0.122151848,-0.154907304,0
248,4.644230769,-40.13461538,-0.055555556,1.622222222,0.158169596,-0.113969076,0
249,-4.602564103,-0.032051282,61.45555556,-17.02222222,0.084357539,-0.039215178,0
250,-7.821428571,-12.94642857,-46.35,19.425,-0.045470269,0.201307075,0
251,-29.42857143,7.571428571,-1.25,0.875,-0.071573599,0.189961,0
252,-1.569444444,-1.069444444,11.95238095,-1.238095238,0.242116946,0.070897328,0
253,-69.375,-25.375,16.58333333,-32.83333333,0.215498806,0.084903103,0
254,0.375,-0.375,2.857142857,0.285714286,-0.004536892,0.149174045,0
255,-40.54166667,26,-46.67857143,-14.57142857,-0.009203016,0.154224718,0
256,-0.333333333,-1,11.53571429,-2.571428571,0.008764757,-0.021313368,0
257,0.25,1,-3.033333333,0.466666667,0.253727431,-0.033538194,0
258,-45.375,-53,54.36666667,-30.63333333,0.258097005,-0.035867839,0
259,4.714285714,1.607142857,-2.598484848,2.446969697,-0.058316406,0.126253906,0
260,-26.46428571,23.14285714,-30.08333333,-6.833333333,-0.039338852,0.130622086,0
261,-7.055555556,2.777777778,20.85714286,-15.25,0.078863088,-0.021245419,0
262,-2.454545455,2.181818182,-2.8,-2.6,0.134524818,0.008427517,0
263,-17.15151515,-17.36363636,19.83333333,-16.46666667,0.142359651,-0.007338502,0
264,-36.43333333,19.06666667,2.1,-3.1,0.005603906,0.127877344,0
265,41.16666667,11.33333333,-24.81428571,-7,-0.077774884,0.045923032,0
266,-3,-10.16666667,-3.571428571,28.42857143,0.144794705,0.040771267,0
267,-45.13333333,-48.03333333,9.285714286,-30.55357143,0.056584346,0.095972367,0
268,0.05,7.05,-135.2857143,-23.85714286,-0.096096441,0.475208247,0
269,-94.15,67.95,100.3095238,-4.738095238,0.18128928,0.264160373,0
270,-5.814285714,-74.77142857,2.033333333,-15.03333333,-0.146909896,0.138230729,0
271,95.42857143,50.14285714,-32.04615385,45.43076923,-0.301276972,0.232579055,0
272,-98.28571429,-27.85714286,6.679487179,-32.56410256,0.096019159,0.310991257,0
273,0.857142857,2.285714286,-2.388888889,6.333333333,-0.250857825,0.182774988,0
274,95.96428571,42.75,-32.44444444,29.5,-0.252045077,0.187101128,0
275,-92.91666667,-61.75,0.2,2.5,0.164231988,0.253196832,0
276,2.916666667,1.75,57.55,-40.125,-0.304896267,0.239517795,0
277,93.75,74.67857143,-89.75,47.625,-0.288717665,0.238840929,0
278,-4.613636364,0.931818182,25,-2,-0.030070983,-0.540557489,0
279,148.25,-47.41666667,112,60,-0.077979384,-0.522491102,0
280,-15.23559322,-2.225423729,-28.5,-35,0.078807118,0.181916493,0
281,-49.19774011,16.1920904,8.714285714,-6.571428571,0.139243519,0.075065156,0
282,1.4,-7.457142857,-0.5,-2.25,0.089649492,0.049498822,0
283,-31.4,-11.4,9.85,-17.7,0.086576649,0.057428212,0
284,-70.125,-23.25,-2.175,4.15,0.207482747,0.100988607,0
285,-12.32142857,-0.107142857,23.92424242,-25,0.209176525,0.080521391,0
286,-55.25,-29.15,-0.833333333,-1.666666667,0.185751953,0.049169922,0
287,2.25,-8.5,-7.625,-1.25,0.169712457,0.035435113,0
288,-44.5,-27.25,29.91666667,-32.75,0.175865017,0.039732205,0
289,1.821428571,0.571428571,72.8,10.05555556,0.193448971,-0.179547681,0
290,1.428571429,0.339285714,64,-5.813186813,0.160880642,-0.140486545,0
291,-26.04395604,-26.40659341,-2.58974359,-0.58974359,0.207743757,-0.061934729,0
292,18.73626374,-1.131868132,25.66666667,-2.583333333,0.063861297,-0.056334015,0
293,15.13675214,22.17948718,-10.18181818,-1.931818182,0.094427985,-0.004811799,0
294,-35.3015873,-19.9047619,24.93181818,-18.94318182,0.217058304,-0.037772425,0
295,6.857142857,1.821428571,0.107142857,-0.303571429,0.050043093,-0.051513827,0
296,18.38461538,22.28846154,-19.98214286,24.17857143,0.081663628,-0.048219184,0
297,0.615384615,-1.371794872,6.696428571,-0.464285714,0.171755843,-0.04343346,0
298,-17.81818182,-8.53030303,9.228571429,-11.48571429,0.159745515,-0.031830006,0
299,4.433566434,-2.405594406,-13.55,12.2,0.089280974,-0.049302123,0
300,12.38461538,10.31468531,-1.821428571,-1.428571429,0.095976329,-0.036700955,0
301,-15.57636364,-49.43454545,108.1428571,-7.914285714,0.306628433,-0.149135062,0
302,-3.589285714,-3.892857143,-1.25,0,0.088180742,-0.038353857,0
303,-4.125,-21.91666667,23.575,-0.4,0.070188694,-0.038981228,0
304,-3.2,3.3,2.466666667,2,0.3193125,-0.15375,0
305,-17.98571429,-62.54285714,93.41428571,-31.57142857,0.306702778,-0.156922222,0
306,-0.384615385,0.307692308,102.0357143,-23.33928571,0.314015992,-0.164057926,0
307,1.5,0,1.375,-0.625,0.327015299,-0.059908529,0
308,-50.375,-59.34722222,74.24038462,-47.85576923,0.333718859,-0.059025282,0
309,34.26190476,0.773809524,-3.142857143,-1.696428571,-0.052073206,-0.097411748,0
310,-86.80952381,-74.78571429,138,-58,0.570986421,-0.100916481,0
311,45.37373737,-69.66666667,4.85,-0.55,0.181996383,-0.322469763,0
312,-3.181818182,1.727272727,116.4,5.55,0.182157473,-0.14144693,0
313,0.7,-2.5,84.775,2.025,0.174846528,-0.225778472,0
314,-13.71428571,-38.74603175,16.05,5.375,0.20059778,-0.048113157,0
315,3.4,35.28888889,40.60714286,-18.08928571,0.031579041,0.025854215,0
316,1.345454545,-0.854545455,10.28888889,-5.422222222,0.228570194,-0.106383641,0
317,-5.7,-54.5,60.65656566,-18.77777778,0.227747309,-0.100385503,0
318,-29.71111111,-34.73333333,65.65909091,-25.59090909,0.32027474,-0.079826823,0
319,-33.27272727,-54.36363636,4.35,-1.25,0.26515842,-0.052224392,0
320,29.02272727,52.61363636,66.25,-35.82142857,0.02208503,5.73E-05,0
321,0.5,2.875,-64,30.46031746,0.215268012,-0.031196832,0
322,-22.35,-43.525,66.4,-24.88888889,0.258644314,-0.062234592,0
323,197.5416667,-49.625,124.0113636,108.3977273,-0.167842448,-0.719209635,0
324,-2.2,27.4,-119.75,-21.9,-0.08724974,0.400601823,0
325,-81.22222222,-41.11111111,109.8928571,-25,0.195106337,0.176786024,0
326,47.22222222,45.11111111,3.657142857,1,-0.292623312,0.223960889,0
327,24.55555556,51.66666667,-58.55,33.5,-0.036197483,0.217200955,0
328,-47.44444444,-55.11111111,6.15,-3.7,0.18007364,0.150529369,0
329,-20.25396825,-36.12698413,-8.9,21.86666667,-0.107989342,0.180495901,0
330,50.14285714,50.82142857,-0.5,1.166666667,-0.294608445,0.241758743,0
331,6.875,38.125,-51.28571429,22.45238095,-0.006540365,0.222561198,0
332,-37.98611111,-56.81944444,102.952381,-48.78571429,0.127770508,0.14772168,0
333,-0.888888889,-24.55555556,-1.066666667,-11.1,-0.18052146,0.230854408,0
334,113.125,-23.25,77.77777778,50.80555556,-0.113361437,-0.37926964,0
335,36.66153846,-13.86153846,3.857142857,-0.285714286,0.016444278,-0.148108006,0
336,0,-0.2,32.3968254,-1.873015873,0.108855295,-0.072121267,0
337,-0.344444444,0.222222222,0.75,-0.5,0.154178299,0.103756424,0
338,-58.05555556,-13.88888889,3.666666667,-33.16666667,0.15440244,0.1022106,0
339,-1.8,-4.085714286,-3.833333333,2.25,0.191615513,0.027737165,0
340,-31.05714286,-28.05714286,40.58333333,-28.25,0.176211719,0.032282031,0
341,-8.142857143,-38.14285714,-0.555555556,0,0.166551153,-0.09974907,0
342,5.746031746,24.6031746,51,-19.22222222,0.053219928,-0.045948599,0
343,71.02272727,-57.69318182,86.56060606,24.37878788,0.080622613,-0.321896918,0
344,1.017857143,-1.553571429,-73.7,-42.1,0.025983569,0.340944506,0
345,-97.58928571,32.125,69.62222222,-17.64444444,0.232570855,0.187678277,0
346,-7.035714286,-44.5,-2.472222222,1.444444444,-0.109172681,0.058332899,0
347,114.65,66.9,-34.15,65.7,-0.233538845,0.124957248,0
348,7.742857143,1.742857143,27.4,-67.92222222,0.226018924,0.232690799,0
349,-124.8428571,-73.54285714,46.2,-14.77777778,0.364361607,0.158245536,0
350,-15.22857143,-20.02857143,-121.9857143,98.57142857,-0.272848177,0.14511276,0
351,127.9285714,105.6785714,-5.214285714,-4.671428571,-0.398963728,0.180361049,0
