,0,1,2,3,4,5,6
0,628.0,551.5,694.0,582.3333333333334,-0.2202617187499989,0.10985546874999841,0.0
1,623.3333333333334,551.1666666666666,623.5714285714286,581.7142857142857,0.007715277777777777,0.007715277777777777,1.3638258669526715
2,615.4285714285714,581.4285714285714,627.75,564.5,-0.05668036954364908,-0.06491139632936438,0.0
3,615.1428571428571,581.2857142857143,632.1111111111111,577.3333333333334,-0.09289639136904881,-0.03847116815475715,0.0
4,640.6153846153846,581.6153846153846,631.5714285714286,579.7142857142857,0.00898397435897436,0.00898397435897436,1.4894290265464263
5,653.75,546.875,661.875,574.5,-0.07314865451388997,0.10062087673611586,0.0
6,637.875,568.875,661.4285714285714,573.7142857142857,-0.07937358940972317,0.04198383246527726,0.0
7,638.25,566.625,622.1666666666666,562.0,0.008359375,0.008359375,1.4275926078706378
8,595.375,529.75,642.7857142857143,523.1428571428571,-0.17482801649305557,-0.05499403211805287,0.0
9,590.5,526.3333333333334,649.8888888888889,521.4444444444445,-0.2050706018518511,-0.05142476851851541,0.0
10,641.0833333333334,551.9166666666666,632.0,548.25,0.007746527777777776,0.007746527777777776,1.366919671094244
11,632.9,581.2,639.7,586.8,0.008966666666666668,0.008966666666666668,1.487715535021863
12,687.4285714285714,580.7857142857143,621.2857142857143,605.1428571428571,0.11427597966270042,0.0923395957341242,0.0
13,690.6923076923077,580.3846153846154,619.1428571428571,576.4285714285714,0.19295736511752182,0.04544835069444275,0.0
14,642.5714285714286,566.4285714285714,644.0,566.5714285714286,0.008351190476190477,0.008351190476190477,1.4267823258335595
15,522.5,610.625,511.0,524.1428571428571,-0.05380381944444679,-0.43810069444444366,0.0
16,522.8571428571429,610.7142857142857,604.8571428571429,578.8571428571429,-0.3181773933531744,-0.2353369915674577,0.0
17,639.6428571428571,579.0714285714286,609.0,577.0,0.00887797619047619,0.00887797619047619,1.4789350242200667
18,673.5714285714286,499.2857142857143,719.5714285714286,578.2857142857143,-0.20235484871031417,0.2781529637896796,0.0
19,666.0,498.7142857142857,614.75,575.0,0.005529761904761905,0.005529761904761905,1.147456009051587
20,633.6363636363636,571.0909090909091,603.5,551.6666666666666,0.050151949179294775,-0.07358029513888908,0.0
