,0,1,2,3,4,5,6
0,-4.666666666666629,-0.33333333333337123,-70.42857142857144,-0.6190476190477057,-0.2202617187499989,0.10985546874999841,0.0
1,-0.28571428571433444,-0.14285714285711038,4.361111111111086,12.833333333333371,-0.05668036954364908,-0.06491139632936438,0.0
2,25.47252747252753,0.3296703296703072,-0.5396825396825307,2.3809523809522943,-0.09289639136904881,-0.03847116815475715,0.0
3,-15.875,22.0,-0.4464285714285552,-0.7857142857143344,-0.07314865451388997,0.10062087673611586,0.0
4,0.375,-2.25,-39.261904761904816,-11.714285714285666,-0.07937358940972317,0.04198383246527726,0.0
5,-4.875,-3.4166666666666288,7.10317460317458,-1.6984126984126533,-0.17482801649305557,-0.05499403211805287,0.0
6,50.58333333333337,25.583333333333258,-17.888888888888914,26.805555555555543,-0.2050706018518511,-0.05142476851851541,0.0
7,3.263736263736291,-0.40109890109897606,-2.142857142857224,-28.714285714285666,0.11427597966270042,0.0923395957341242,0.0
8,-48.12087912087918,-13.956043956043914,24.85714285714289,-9.85714285714289,0.19295736511752182,0.04544835069444275,0.0
9,0.3571428571428896,0.08928571428566556,93.85714285714289,54.71428571428578,-0.05380381944444679,-0.43810069444444366,0.0
10,116.78571428571422,-31.64285714285711,4.14285714285711,-1.8571428571428896,-0.3181773933531744,-0.2353369915674577,0.0
11,-7.571428571428555,-0.5714285714285552,-104.82142857142856,-3.2857142857143344,-0.20235484871031417,0.2781529637896796,0.0
12,0.5454545454545041,-0.27272727272725206,-3.192307692307736,0.6410256410256352,0.050151949179294775,-0.07358029513888908,0.0
13,14.484848484848499,-18.2348484848485,28.328671328671362,-1.580419580419516,0.05400879892676613,-0.07433992266414435,0.0
14,-0.75,-0.5,1.636363636363626,-2.18181818181813,0.2773712022569441,0.041775499131944116,0.0
15,-55.325000000000045,-48.85000000000002,42.0,-45.39999999999998,0.2740194227430557,0.04133387586805526,0.0
16,-0.6964285714285552,1.4285714285714448,-37.10714285714289,53.86904761904765,-0.2890448133680543,-0.08079286024305787,0.0
17,76.82142857142856,42.946428571428555,-21.714285714285666,1.0,-0.3511170014880953,-0.03630115327381134,0.0
18,-1.886363636363626,9.352272727272748,76.40476190476193,-55.785714285714334,0.04579448784722118,-0.03188129340277612,0.0
19,-73.36363636363637,-63.127272727272725,9.333333333333258,-0.16666666666668561,0.06316102430555404,-0.05263798137626452,0.0
20,-0.25,-12.475000000000023,-86.16666666666663,54.541666666666686,-0.34751380208333416,-0.03277161458333211,0.0
21,74.75,77.04166666666663,-4.14285714285711,0.9821428571428896,-0.36154275173610984,-0.02308572048610813,0.0
22,-0.13636363636362603,-0.3484848484847589,90.47619047619048,-54.85714285714289,0.07480324074074218,-0.0569675925925921,0.0
23,-71.86363636363637,-75.81818181818187,-6.1666666666667425,-0.3333333333333144,0.053674676452018844,-0.041421204229799,0.0
24,70.13636363636363,75.27272727272725,-87.16666666666663,54.476190476190425,-0.3529930555555545,-0.018618055555556623,0.0
25,-38.969696969697,-64.27272727272725,96.66666666666663,-54.809523809523796,0.0717374131944446,-0.06207295612373542,0.0
26,-95.79999999999995,42.72500000000002,-89.26785714285711,-31.85714285714289,0.012021440972223019,0.3553417534722243,0.0
27,-1.4047619047619264,-1.7261904761904816,-101.875,18.875,-0.27785249255952493,0.18793433779762125,0.0
28,-46.299999999999955,40.690909090909145,-8.085714285714289,1.1000000000000227,-0.09679273200757521,0.2513713304924181,0.0
29,48.0333333333333,-4.6666666666667425,-56.48571428571438,9.757142857142867,-0.16103315972222276,0.11545121527777269,0.0
30,-0.533333333333303,-1.4666666666665833,34.785714285714334,-31.10714285714289,0.06264945023148272,0.13686559606480841,0.0
31,-48.41428571428571,-30.466666666666697,-0.5,-6.75,0.07154065393518394,0.12796513310185276,0.0
32,6.51428571428562,-1.2999999999999545,-30.571428571428555,38.714285714285666,-0.14947085813492222,0.10299565972222524,0.0
33,47.59090909090912,12.090909090909122,-0.125,-0.625,-0.12865277777777706,-0.09365277777777692,0.0
34,175.66666666666663,-49.0,147.75,66.375,-0.11295654899691243,-0.6904782503858016,0.0
35,15.636363636363626,8.727272727272748,-0.125,1.5,-0.11174443655303179,0.04644803503787642,0.0
36,-14.010101010101039,-1.8383838383838338,-30.875,11.25,-0.04068225220959576,0.05475453756313442,0.0
37,-0.8500000000000227,0.8500000000000227,22.738461538461593,6.461538461538453,-0.0639700520833344,-0.2582903645833312,0.0
38,45.375,-14.0,2.7999999999999545,49.125,-0.11297591145833508,-0.2243626302083328,0.0
39,-12.0,13.0,-32.125,-38.375,-0.09459950086805691,-0.057206922743056055,0.0
